Date,ACEIX,PWTYX,OGIAX,PRWCX,MDCPX,SWOBX,PGMAX,OAKBX,VGSTX,GOIAX,MXGPX,MBAAX,FSATX
2024-04-26,9.680917739868164,45.550880432128906,14.491911888122559,31.7994327545166,23.68503189086914,15.199895858764648,13.220967292785645,33.61122512817383,25.67090606689453,14.18159294128418,10.685884475708008,16.321372985839844,14.38766860961914
2024-04-29,9.699410438537598,45.65266036987305,14.539178848266602,31.8811092376709,23.759456634521484,15.238039016723633,13.27044677734375,33.69933319091797,25.764768600463867,14.228398323059082,10.724496841430664,16.39951515197754,14.426606178283691
2024-04-30,9.597701072692871,45.02347946166992,14.406832695007324,31.527177810668945,23.480371475219727,15.066396713256836,13.122008323669434,33.29792022705078,25.473798751831055,14.06926441192627,10.618313789367676,16.204164505004883,14.280588150024414
2024-05-01,9.597701072692871,45.02347946166992,14.406832695007324,31.545324325561523,23.489673614501953,15.05686092376709,13.122008323669434,33.34687423706055,25.492570877075195,14.059906005859375,10.618313789367676,16.19439697265625,14.270853996276855
2024-05-02,9.643932342529297,45.41209411621094,14.510818481445312,31.690528869628906,23.722244262695312,15.209431648254395,13.220967292785645,33.59164047241211,25.736608505249023,14.18159294128418,10.705191612243652,16.350675582885742,14.3974027633667
2024-05-03,9.680917739868164,45.85622024536133,14.614805221557617,31.890182495117188,23.722244262695312,15.209431648254395,13.349614143371582,33.81682586669922,25.97126007080078,14.30328369140625,10.772762298583984,16.4971866607666,14.52395248413086
2024-05-06,9.727149963378906,46.21707534790039,14.709339141845703,32.117061614990234,24.094358444213867,15.457359313964844,13.428781509399414,33.97347640991211,26.15898323059082,14.396892547607422,10.830680847167969,16.585094451904297,14.611563682556152
2024-05-07,9.745641708374023,46.29109573364258,14.72824478149414,32.216888427734375,24.11296272277832,15.495502471923828,13.478261947631836,34.10075759887695,26.18714141845703,14.415613174438477,10.84998607635498,16.624164581298828,14.63103199005127
2024-05-08,9.754888534545898,46.18931579589844,14.709339141845703,32.18058776855469,24.094358444213867,15.46689510345459,13.468364715576172,34.11054611206055,26.12143898010254,14.406253814697266,10.830680847167969,16.59486198425293,14.601828575134277
2024-05-09,9.810364723205566,46.38362121582031,14.766057968139648,32.31671905517578,24.205991744995117,15.533646583557129,13.527741432189941,34.20844650268555,26.24345588684082,14.47177791595459,10.8982515335083,16.653465270996094,14.660236358642578
